Date,Open,Diff_1,Detrended,Detrended_9,Detrended_10,Log,Log_Diff
2018-01-31,10108.2001953125,-1198.599609375,6140.158311223044,5438.8971840546965,5415.795779309931,9.221102273942398,-0.11205730240473422
2018-02-01,10237.2998046875,129.099609375,6250.936661161499,5562.05824849088,5542.114848981944,9.233793172872442,0.01269089893004427
2018-02-02,9142.2802734375,-1095.01953125,5137.595870474954,4461.05070306836,4444.28366615812,9.120665116203144,-0.11312805666929826
2018-02-03,8852.1201171875,-290.16015625,4829.11445478841,4164.852887002531,4151.280523993391,9.088412270575882,-0.03225284562726216
2018-02-04,9175.7001953125,323.580078125,5134.373273476865,4482.3454848795545,4471.986059203911,9.124313985576281,0.03590171500039929
2018-02-05,8270.5400390625,-905.16015625,4210.8918577903205,3571.0478548037363,3563.9195802076983,9.02045508686063,-0.10385889871565013
2018-02-06,7051.75,-1218.7900390625,2973.7805592912755,2346.0701768573927,2342.191215577911,8.861031091953457,-0.15942399490717385
2018-02-07,7755.490234375,703.740234375,3659.1995342297305,3043.5724374982146,3042.960898433762,8.956156288876985,0.09512519692352761
2018-02-08,7637.85986328125,-117.63037109375,3523.2479036994364,2919.653589737878,2922.327526612801,8.940872720311734,-0.01528356856525015
2018-02-09,8271.83984375,633.97998046875,4138.906624731641,3547.2944242581534,3553.2718337808383,9.020612235311988,0.079739515000254
2018-02-10,8720.080078125,448.240234375,4568.825599670096,3989.144678808243,3998.443498823237,9.073383700132075,0.05277146482008632
2018-02-11,8616.1298828125,-103.9501953125,4446.554144921052,3878.75350697712,3891.391614611345,9.06139129332944,-0.011992406802635358
2018-02-12,8141.43017578125,-474.69970703125,3953.5331784532573,3397.561665715859,3413.556875519047,9.004721140834052,-0.05667015249538743
2018-02-13,8926.7197265625,785.28955078125,4720.501469797962,4176.307765359939,4195.677827439446,9.09680427453577,0.09208313370171872
2018-02-14,8599.919921875,-326.7998046875,4375.380405673918,3842.9130352765496,3865.6756334266756,9.059508170788364,-0.03729610374740666
2018-02-15,9488.3203125,888.400390625,5245.459536862373,4724.666870761865,4750.839620587832,9.157816880416815,0.0983087096284514
2018-02-16,10135.7001953125,647.3798828125,5874.518160238328,5365.348415094567,5394.948862131287,9.223819143358371,0.06600226294155576
2018-02-17,10207.5,71.7998046875,5927.996705489284,5430.397946276839,5463.443564102627,9.23087802319373,0.007058879835359022
2018-02-18,11123.400390625,915.900390625,6825.575836677739,6339.495978619093,6376.004166964462,9.316806311584012,0.08592828839028144
2018-02-19,10552.599609375,-570.80078125,6236.453795991194,5761.840606512172,5801.828689363861,9.264127517022196,-0.05267879456181568
2018-02-20,11231.7998046875,679.2001953125,6897.33273186715,6434.133832574534,6477.619056274912,9.32650430245001,0.062376785427813886
2018-02-21,11372.2001953125,140.400390625,7019.411863055605,6567.57473173691,6614.574263078903,9.338927076846725,0.012422774396714686
2018-02-22,10660.400390625,-711.7998046875,6289.29079893156,5848.76277157693,5899.293695894625,9.274291257110626,-0.06463581973609855
2018-02-23,9937.0703125,-723.330078125,5547.639461370016,5118.367734216235,5172.447053471295,9.204027519034044,-0.07026373807658182
2018-02-24,10287.7001953125,350.6298828125,5879.948084745971,5461.879716342536,5519.524347206606,9.238704304850659,0.0346767858166146
2018-02-25,9796.419921875,-491.2802734375,5370.346551871926,4963.428465169171,5024.655237102387,9.189772283820826,-0.04893202102983274
2018-02-26,9669.4296875,-126.990234375,5225.035058060382,4829.214042519611,4894.039695845391,9.176724609200342,-0.013047674620484173
2018-02-27,10393.900390625,724.470703125,5931.184501748837,5546.407215474432,5614.848399450695,9.24897441216909,0.07224980296874861
2018-02-28,10687.2001953125,293.2998046875,6206.163046999792,5832.376018893259,5904.449289780225,9.276802060950969,0.027827648781878267
2018-03-01,10385.0,-302.2001953125,5885.641592250748,5522.791224186676,5598.5130433113845,9.248117736310213,-0.02868432464075532
2018-03-02,10977.400390625,592.400390625,6459.720723439203,6107.753292463079,6187.140024280821,9.303593928436607,0.05547619212639354
2018-03-03,11101.900390625,124.5,6565.899464002658,6224.761124550513,6307.829034703283,9.314871579008901,0.011277650572294462
2018-03-04,11497.400390625,395.5,6943.0782045661135,6612.714990705954,6699.48024407811,9.349876235808383,0.03500465679948128
2018-03-05,11532.400390625,35.0,6959.7569451295685,6640.11477282454,6730.59343159583,9.352915778119582,0.003039542311199739
2018-03-06,11500.099609375,-32.30078125,6909.1349044430235,6600.159573836283,6694.367595532367,9.350110975998613,-0.002804802120969896
2018-03-07,10803.900390625,-696.19921875,6194.614426256479,5896.251623977706,5994.204859518364,9.287662495194422,-0.062448480804190964
2018-03-08,9951.4404296875,-852.4599609375,5323.833205882434,5036.028507375951,5137.7426991211205,9.2054725864777,-0.08218990871672105
2018-03-09,9414.6904296875,-536.75,4768.761946445889,4491.460818320333,4596.951598114133,9.15002656000766,-0.055446026470040266
2018-03-10,9350.58984375,-64.1005859375,4686.340101071845,4419.487903471336,4528.770790684249,9.143194705186012,-0.0068318548216481645
2018-03-11,8852.7802734375,-497.8095703125,4170.2092713228,3913.7512603195682,4026.8416598889316,9.088486843856243,-0.0547078613297689
2018-03-12,9602.9296875,750.1494140625,4902.037425948756,4655.9187559571565,4772.83195642613,9.16982350668052,0.08133666282427754
2018-03-13,9173.0400390625,-429.8896484375,4453.826518074711,4217.992244286584,4338.7434158417545,9.12402403038212,-0.04579947629840042
2018-03-14,9214.650390625,41.6103515625,4477.115610200666,4251.510691041976,4376.114883549761,9.128549930222523,0.004525899840402303
2018-03-15,8290.759765625,-923.890625,3534.903725764122,3319.473025372823,3447.945166414841,9.022896892376803,-0.10565303784571967
2018-03-16,8322.91015625,32.150390625,3548.732856952577,3343.4211476776445,3475.776040585213,9.026767251052485,0.003870358675682084
2018-03-17,8321.91015625,-1.0,3529.411597516032,3334.1635624375913,3470.4158843255163,9.026647093552143,-0.00012015750034244377
2018-03-18,7890.52001953125,-431.39013671875,3079.700201360738,2894.460436831235,3034.6247366310645,8.973417320353875,-0.05322977319826805
2018-03-19,8344.1201171875,453.60009765625,3514.979039580443,3339.6920577867913,3483.7827542796877,9.029312392213077,0.055895071859202616
2018-03-20,8619.669921875,275.5498046875,3772.207584831398,3606.817816378032,3754.8491962274384,9.061802070798706,0.03248967858562857
2018-03-21,8937.48046875,317.810546875,4071.696872269854,3916.1486687826155,4068.134884566887,9.09800900168519,0.0362069308864843
2018-03-22,8939.4404296875,1.9599609375,4055.335573770809,3909.5732105216175,4065.5282787667693,9.098228274451063,0.00021927276587341282
2018-03-23,8736.25,-203.1904296875,3833.823884646764,3697.791563198971,3857.729362411733,9.075236314791338,-0.022991959659725225
2018-03-24,8901.9501953125,165.7001953125,3981.20282052272,3854.8446713971,4018.7789400984248,9.094025654785098,0.018789339993759313
2018-03-25,8612.8095703125,-289.140625,3673.7409360861748,3557.001021447466,3724.945356206679,9.061005858979271,-0.033019795805826035
2018-03-26,8498.4697265625,-114.33984375,3541.0798328996298,3433.9021492635493,3605.870002733298,9.047641394101554,-0.013364464877717808
2018-03-27,8200.0,-298.4697265625,3224.2888469005848,3126.6173278612405,3302.6220068134226,9.011889433252344,-0.0357519608492094
2018-03-28,7836.830078125,-363.169921875,2842.7976655890416,2754.576184566671,2934.630847929502,8.966589704812575,-0.04529972843976893
2018-03-29,7979.06982421875,142.23974609375,2966.7161522462466,2887.888525255192,3072.006182151592,8.984577120268707,0.017987415456131473
2018-03-30,7171.4501953125,-807.61962890625,2140.7752639034516,2071.285252340286,2259.4787601277567,8.87786317190258,-0.10671394836612613
2018-03-31,6892.47998046875,-278.97021484375,1843.4837896231566,1783.275103074895,1975.5571653870538,8.838186238355286,-0.039676933547294624
2018-04-01,7003.06005859375,110.580078125,1935.7426083116115,1884.7589073839026,2081.1420721738505,8.854102483742368,0.01591624538708203
2018-04-02,6844.85986328125,-158.2001953125,1759.2211535625665,1717.406052727787,1917.9027103134904,8.831253264654139,-0.022849219088229233
2018-04-03,7102.259765625,257.39990234375,1998.2997964697734,1965.5968669349368,2170.2192480467784,8.868168289238668,0.036915024584528666
2018-04-04,7456.41015625,354.150390625,2334.1289276582283,2310.4817002526233,2519.2418740833145,8.916829365079083,0.04866107584041579
2018-04-05,6848.64990234375,-607.76025390625,1708.0474143154333,1693.3993823978835,1906.3092546549024,8.83180681728223,-0.08502254779685359
2018-04-06,6815.9599609375,-32.68994140625,1657.0362134726383,1651.330835858309,1868.4021468190413,8.827022194216296,-0.004784623065933857
2018-04-07,6630.509765625,-185.4501953125,1453.2647587235933,1456.4454626302359,1677.689785200003,8.799436967950443,-0.02758522626585247
2018-04-08,6919.97998046875,289.47021484375,1724.4137141307983,1736.4238981443523,1961.8526359174793,8.842168155611684,0.042731187661241066
2018-04-09,7044.31982421875,124.33984375,1830.4322984442551,1851.215335503689,2080.839720827814,8.859976872364301,0.01780871675261686
2018-04-10,6795.43994140625,-248.8798828125,1563.2311561952101,1592.730396596532,1826.5614886403127,8.824007069361533,-0.035969803002767975
2018-04-11,6843.47021484375,48.0302734375,1592.9401701961651,1631.0989446154608,1869.1476274398738,8.83105022331391,0.007043153952377423
2018-04-12,6955.3798828125,111.90966796875,1686.5285787283701,1733.290201263807,1975.5671818971978,8.847270722968364,0.01622049965445349
2018-04-13,7901.08984375,945.7099609375,2613.917280229325,2669.225051461992,2915.7408579790663,8.974755983845274,0.12748526087690948
2018-04-14,7874.669921875,-26.419921875,2569.17609891778,2632.9733089912706,2883.7382885961943,8.97140654813285,-0.003349435712424409
2018-04-15,7999.330078125,124.66015625,2675.514995731237,2747.7449274498595,3002.7692445636567,8.987113076921188,0.015706528788339114
2018-04-16,8337.5703125,338.240234375,2995.433970669692,3076.0399026152063,3335.333536967628,9.028527123471678,0.0414140465504893
2018-04-17,8071.66015625,-265.91015625,2711.202554983147,2800.12776464992,3063.7005093759435,8.996114459592393,-0.032412663879284764
2018-04-18,7944.43017578125,-127.22998046875,2565.651315077852,2662.839082026294,2930.7005417674773,8.98022635528876,-0.015888104303632744
2018-04-19,8159.27001953125,214.83984375,2762.169899391307,2867.563508419522,3139.7230974303357,9.006909985565734,0.026683630276973958
2018-04-20,8286.8798828125,127.60986328125,2871.458503236012,2985.001247569503,3261.4681878288593,9.022428806091225,0.01551882052549125
2018-04-21,8848.7900390625,561.91015625,3415.0474000494687,3536.682584548804,3817.465903876948,9.088036009905116,0.06560720381389018
2018-04-22,8925.0595703125,76.26953125,3472.9956718629237,3602.666616249251,3887.775146430189,9.096618281170382,0.008582271265266783
2018-04-23,8794.3896484375,-130.669921875,3324.0044905513787,3461.6545326496444,3751.0969075592993,9.081869257201001,-0.01474902396938127
2018-04-24,8934.33984375,139.9501953125,3445.6334264273337,3591.20592542711,3884.99057916737,9.097657540560647,0.01578828335964566
2018-04-25,9701.0302734375,766.6904296875,4194.002596678289,4347.440936412074,4645.576101450925,9.179987372607636,0.08232983204698918
2018-04-26,8867.3203125,-833.7099609375,3341.9713763042437,3503.218968543114,3805.7126738610386,9.090127922839422,-0.08985944976821436
2018-04-27,9290.6298828125,423.3095703125,3746.9596871802005,3915.9599749466825,4222.820044189491,9.136761631749728,0.04663370891030638
2018-04-28,8939.26953125,-351.3603515625,3377.2780761811555,3553.9745370792143,3865.2085867174983,9.098209156915416,-0.03855247483431157
2018-04-29,9346.41015625,407.140625,3766.0974417446105,3950.433591306587,4266.049028801974,9.142747608050684,0.04453845113526711
2018-04-30,9426.1103515625,79.7001953125,3827.4763776205655,4019.395772670963,4339.399794649352,9.151238814561605,0.0084912065109215
2018-05-01,9251.4697265625,-174.640625,3634.5144931840205,3833.9607352200037,4158.360325651964,9.132537707243001,-0.01870110731860386
2018-05-02,9104.599609375,-146.8701171875,3469.3231165599773,3676.2398551484366,4005.0417835369444,9.11653501638699,-0.016002690856010915
2018-05-03,9233.9697265625,129.3701171875,3580.3719743109323,3794.7029105019965,4127.913730077696,9.13064432458663,0.014109308199639514
2018-05-04,9695.5,461.5302734375,4023.5809883118873,4245.269878068732,4582.895923992899,9.179417139322673,0.04877281473604356
2018-05-05,9700.2802734375,4.7802734375,4010.0400023128423,4239.030659957671,4581.078047533056,9.17991005824286,0.0004929189201874351
2018-05-06,9845.3095703125,145.029296875,4136.748039751297,4372.98434142734,4719.458964317081,9.194750434998618,0.014840376755756779
2018-05-07,9645.669921875,-199.6396484375,3918.7871318772522,4162.213019026656,4513.120547481434,9.17426438087227,-0.020486054126347852
2018-05-08,9380.8701171875,-264.7998046875,3635.666067753209,3886.2255506106703,4241.5714297042805,9.146427800724434,-0.027836580147836187
2018-05-09,9223.73046875,-157.1396484375,3460.205159879164,3717.8423209811554,4077.6317688547024,9.129534840874738,-0.01689295984969519
2018-05-10,9325.9599609375,102.2294921875,3544.113392630119,3808.7723903395718,4173.010396454427,9.14055718408621,0.011022343211472219
2018-05-11,9052.9599609375,-273.0,3252.792133193574,3524.417205239867,3893.108528639612,9.11084705072596,-0.029710133360250524
2018-05-12,8441.4404296875,-611.51953125,2622.951342507029,2901.4868095411302,3274.635977122636,9.040908240052628,-0.06993881067333163
2018-05-13,8515.490234375,74.0498046875,2678.679887757984,2964.0701569226067,3341.681461716442,9.049642164472408,0.008733924419779271
2018-05-14,8713.099609375,197.609375,2857.968003321441,3150.1575718360473,3532.2350712963926,9.072582874436684,0.022940709964275996
2018-05-15,8705.1904296875,-7.9091796875,2831.737564197396,3130.6710229579103,3517.2185372621643,9.071674727860488,-0.0009081465761955343
2018-05-16,8504.41015625,-200.7802734375,2612.636031323351,2918.2580685164176,3309.2791788746636,9.048340149838246,-0.023334578022241814
2018-05-17,8370.0498046875,-134.3603515625,2459.954420324306,2772.2098250559375,3167.707872030458,9.032415113846643,-0.015925035991603664
2018-05-18,8091.830078125,-278.2197265625,2163.413434325261,2482.247100263723,2882.225182098742,8.998610199318396,-0.033804914528246854
2018-05-19,8255.73046875,163.900390625,2308.992565513716,2634.3494945464854,3038.81046550832,9.018662840476946,0.02005264115854999
2018-05-20,8246.990234375,-8.740234375,2281.9310717021726,2613.756377606809,3022.7028463346014,9.017603592689936,-0.0010592477870101646
2018-05-21,8522.330078125,275.33984375,2538.9496560156276,2877.188568144411,3290.6228960116177,9.050445065781613,0.03284147309167729
2018-05-22,8419.8701171875,-102.4599609375,2418.1684356415826,2762.7663026197097,3180.6906021065606,9.038349681605224,-0.01209538417638889
2018-05-23,8037.080078125,-382.7900390625,2017.0571371425376,2367.959430579778,2790.3755636568185,8.99182112184667,-0.04652855975855452
2018-05-24,7561.1201171875,-475.9599609375,1522.7759167684926,1879.9282349840732,2306.837811507048,8.93077462184757,-0.06104649999909917
2018-05-25,7592.2998046875,31.1796875,1535.6343448319476,1898.9824165925447,2330.3867927087304,8.93488982906322,0.004115207215649619
2018-05-26,7486.47998046875,-105.81982421875,1411.4932611766544,1780.982949447296,2216.883226013505,8.920854003490014,-0.01403582557320604
2018-05-27,7362.080078125,-124.39990234375,1268.7720993963594,1644.3494051040852,2084.7464261164987,8.90409779110407,-0.01675621238594438
2018-05-28,7371.31005859375,9.22998046875,1259.6808204285644,1641.2918862386523,2086.1862372746727,8.905350724962545,0.001252933858475913
2018-05-29,7129.4599609375,-241.85009765625,999.5094633357694,1387.1005774403693,1836.4925841126606,8.87199076873579,-0.03335995622675547
2018-05-30,7469.72998046875,340.27001953125,1321.4582234304744,1714.9758233494722,2168.8655497723603,8.918614130280599,0.04662336154480862
2018-05-31,7406.14990234375,-63.580078125,1239.5568858689312,1638.9475622628597,2097.334809531285,8.91006600193085,-0.008548128349747941
2018-06-01,7500.7001953125,94.55029296875,1315.7859194011362,1720.9964198959606,2183.8807245771504,8.922751654541687,0.012685652610835874
2018-06-02,7536.72021484375,36.02001953125,1333.4846794958412,1744.461912519444,2211.842545157465,8.92754238159995,0.00479072705826411
2018-06-03,7632.08984375,95.36962890625,1410.5330489655462,1827.224087595705,2299.1000512291193,8.940116985038655,0.012574603438704202
2018-06-04,7722.52978515625,90.43994140625,1482.6517309352512,1905.0038167589591,2381.3738454516997,8.951897281717153,0.011780296678498559
2018-06-05,7500.89990234375,-221.6298828125,1242.7005886862062,1670.661135670145,2151.5236930558167,8.922778279305707,-0.029119002411446715
2018-06-06,7625.97021484375,125.0703125,1349.449641749663,1782.9662401216192,2268.3195179614113,8.939314834672109,0.016536555366402084
2018-06-07,7650.81982421875,24.849609375,1355.977991688118,1794.998411829185,2284.8403285835375,8.942568087643197,0.0032532529710884717
2018-06-08,7685.14013671875,34.3203125,1371.977044751573,1816.449241098926,2310.7774405131604,8.947043890903219,0.004475803260021394
2018-06-09,7632.52001953125,-52.6201171875,1301.035668127528,1750.9077830876067,2249.719632791647,8.940173347537955,-0.00687054336526316
2018-06-10,7499.5498046875,-132.97021484375,1149.744193847233,1604.9645617191181,2108.2571518415307,8.9225982716811,-0.017575075856855804
2018-06-11,6799.2900390625,-700.259765625,431.16316878568796,891.6803196945039,1399.4504614909702,8.82457347969329,-0.09802479198780922
2018-06-12,6905.81982421875,106.52978515625,519.3716945053948,985.1343583454964,1497.3785828419677,8.840119787864264,0.015546308170973688
2018-06-13,6596.8798828125,-308.93994140625,192.11049366259977,663.0676040504277,1179.7821607010328,8.794352071206946,-0.04576771665731805
2018-06-14,6342.75,-254.1298828125,-80.34064858644524,395.76004964987806,916.9409050098484,8.755067707330442,-0.03928436387650436
2018-06-15,6674.080078125,331.330078125,232.66817010200975,713.8618091434182,1239.5046455571346,8.805986657759716,0.05091895042927419
2018-06-16,6455.4501953125,-218.6298828125,-4.282972147035252,481.95317629238343,1012.0533905967568,8.772680044506783,-0.03330661325293249
2018-06-17,6545.52978515625,90.07958984375,67.47535826016974,558.7038043161865,1093.2565065595309,8.786537620088183,0.013857575581399217
2018-06-18,6510.06982421875,-35.4599609375,13.694137886126555,509.86489340096705,1048.8649055775086,8.781105460831538,-0.005432159256644198
2018-06-19,6742.39013671875,232.3203125,227.69319094958155,728.7564953954898,1272.198350195723,8.81616976073486,0.03506429990332194
2018-06-20,6770.759765625,28.36962890625,237.74156041928654,743.6478849131327,1291.5258244901515,8.82036858496034,0.004198824225479569
2018-06-21,6780.08984375,9.330078125,228.75037910774154,739.4504304336169,1291.7584051856284,8.821745632137205,0.0013770471768648207
2018-06-22,6737.8798828125,-42.2099609375,168.21915873369653,683.6638833733414,1240.3955507424762,8.815500596976566,-0.006245035160638679
2018-06-23,6090.10009765625,-647.77978515625,-497.8818858590985,22.258702311706656,583.4074255993446,8.714419796965624,-0.10108080001094244
2018-06-24,6164.27978515625,74.1796875,-442.02345779564166,82.76443190475402,648.3232791034943,8.726526585603972,0.012106788638348576
2018-06-25,6171.97021484375,7.6904296875,-452.65428754468667,76.73259351732668,646.6943361598042,8.727773387619779,0.001246802015806736
2018-06-26,6253.5498046875,81.57958984375,-389.3959571374817,144.5418610112847,718.8989730359453,8.740904550247244,0.013131162627464832
2018-06-27,6084.39990234375,-169.14990234375,-576.8671189177767,-38.426157997750124,540.318498636294,8.71348338138732,-0.02742116885992374
2018-06-28,6153.16015625,68.76025390625,-526.4281244480717,16.468448959882153,599.5925256195069,8.72472107537135,0.011237693984030628
2018-06-29,5898.1298828125,-255.0302734375,-799.7796573221149,-252.4747335983211,335.0203376098207,8.682390610633684,-0.04233046473766677
2018-06-30,6214.22021484375,316.09033203125,-502.0105847274099,49.65569933659208,641.5130376582683,8.734595527825828,0.05220491719214415
2018-07-01,6411.68017578125,197.4599609375,-322.8718832264549,233.10904748961002,829.3196224851081,8.765876633474411,0.03128110564858311
2018-07-02,6380.3798828125,-31.30029296875,-372.4934356317499,187.75570843244896,788.3101856284266,8.760982917326816,-0.004893716147595484
2018-07-03,6596.66015625,216.2802734375,-174.5344216307949,389.9367869639518,994.825526842681,8.7943187630028,0.03333584567598358
2018-07-04,6550.8701171875,-45.7900390625,-238.6457201298399,330.00169277156783,939.2147497784426,8.78735316212524,-0.0069656008775584866
2018-07-05,6599.7099609375,48.83984375,-208.1271358163831,364.6509138738038,978.1780354432904,8.794780981736393,0.007427819611152131
2018-07-06,6638.68994140625,38.97998046875,-187.4684147841781,389.3950010000008,1007.2256266001732,8.800669925023685,0.005888943287292392
2018-07-07,6668.7099609375,30.02001953125,-175.7696546894731,405.1341574386097,1027.2574176344233,8.80518171104891,0.004511786025224396
2018-07-08,6857.7998046875,189.08984375,-5.001070376018106,579.8984734164569,1206.3031889519489,8.833141941095983,0.027960230047073154
2018-07-09,6775.080078125,-82.7197265625,-106.04205637506311,482.80886360285876,1113.483544502371,8.821006465327496,-0.012135475768486614
2018-07-10,6739.2099609375,-35.8701171875,-160.23343299910812,432.5248210196678,1067.457665708318,8.815697980557848,-0.005308484769647848
2018-07-11,6330.77001953125,-408.43994140625,-586.9946338419013,9.627229544901638,648.8061239883764,8.75317715379543,-0.06252082676241777
2018-07-12,6396.77978515625,66.009765625,-539.3061276534463,61.135942041093585,704.5484589049911,8.763549984151677,0.010372830356246254
2018-07-13,6235.02978515625,-161.75,-719.3773870899913,-115.158188391566,532.4752094372652,8.737938635192743,-0.025611348958934244
2018-07-14,6247.5,12.47021484375,-725.2284316827863,-117.27485138107113,534.566371034909,8.739936662709107,0.0019980275163646866
2018-07-15,6272.7001953125,25.2001953125,-718.3494958068313,-106.7039472497163,549.3317276721409,8.743962194082398,0.004025531373290647
2018-07-16,6357.009765625,84.3095703125,-652.3611849308763,-37.06574326164264,623.1506956202029,8.75731338313548,0.013351189053082635
2018-07-17,6739.64990234375,382.64013671875,-288.0423076486695,330.8612943480657,995.2444914385633,8.815763259284813,0.05844987614933217
2018-07-18,7315.31982421875,575.669921875,269.3063547897855,891.7767308440743,1560.3123624660184,8.89772603419617,0.08196277491135717
2018-07-19,7378.2001953125,62.88037109375,313.86546644699047,939.861580961282,1612.535004811687,8.90628501187802,0.008558977681850877
2018-07-20,7467.39990234375,89.19970703125,384.74391404169546,1014.2250862499714,1691.0213407209176,8.91830214556035,0.012017133682329373
2018-07-21,7352.72021484375,-114.6796875,251.74296710515046,884.6688752332993,1565.572678753606,8.902825620995438,-0.015476524564911998
2018-07-22,7417.7998046875,65.07958984375,298.50129751235545,934.8319829395077,1619.8277333373699,8.91163776991069,0.008812148915252394
2018-07-23,7414.7099609375,-3.08984375,277.09019432581226,916.7860657463825,1605.8578396331577,8.911221138626637,-0.00041663128405389216
2018-07-24,7716.509765625,301.7998046875,560.5687395767673,1203.5905771629768,1896.7221293382372,8.951117437891178,0.03989629926454086
2018-07-25,8379.66015625,663.150390625,1205.3978707652223,1851.7068303298292,2548.8815932078214,9.033562638507009,0.08244520061583138
2018-07-26,8176.85009765625,-202.81005859375,984.2665527349272,1633.8241698939164,2335.025252951573,9.009062281800746,-0.024500356706262494
2018-07-27,7950.39990234375,-226.4501953125,739.4950979858822,1392.2632923208876,2097.473481567524,8.98097750856487,-0.02808477323587688
2018-07-28,8169.06005859375,218.66015625,939.8339947993372,1595.7750740195224,2304.9768314883568,9.008109133327789,0.027131624762919415
2018-07-29,8205.8203125,36.76025390625,958.272989269044,1617.3496533721736,2330.525116633804,9.012598975674889,0.004489842347100037
2018-07-30,8221.58,15.759687499999927,955.711417332499,1617.8867627649906,2335.017744462966,9.014517683691382,0.001918708016493298
2018-07-31,8181.2,-40.38000000000011,897.0101578959539,1562.2476817116103,2283.3156691202303,9.009594118104012,-0.004923565587370504
2018-08-01,7769.04,-412.15999999999985,466.528898459409,1134.7925024765746,1859.778657081063,8.957901883604949,-0.051692234499062906
2018-08-02,7634.19,-134.85000000000036,313.3576390228636,984.6116339797964,1713.49679107893,8.94039212165147,-0.01750976195347853
2018-08-03,7562.14,-72.04999999999927,222.98637958632116,897.1954892944641,1629.9601576258456,8.930909497900238,-0.009482623751232211
2018-08-04,7438.67,-123.47000000000025,81.1951201497759,758.3244856446709,1494.9488470327742,8.914447348406188,-0.016462149494049783
2018-08-05,7031.08,-407.59000000000015,-344.71613928676925,335.299044402871,1075.7629534299267,8.858095600316766,-0.05635174808942267
2018-08-06,7062.94,31.859999999999673,-331.1773987233146,351.68959108697254,1095.9725747868606,8.862616674399032,0.004521074082266097
2018-08-07,6958.32,-104.61999999999989,-454.1186581598595,231.56655535721438,979.6478129325369,8.847693344881446,-0.014923329517586126
2018-08-08,6746.85,-211.46999999999935,-683.9099175964038,4.560371012785254,756.4187735751257,8.816831008277132,-0.030862336604313256
2018-08-09,6305.56,-441.28999999999996,-1143.521177032947,-452.29852401187327,303.3155663217576,8.749187062852997,-0.06764394542413577
2018-08-10,6571.42,265.8599999999997,-895.9824364694923,-202.03968765092395,557.3083046980846,8.790485222067241,0.041298159214244734
2018-08-11,6185.79,-385.6300000000001,-1299.9336959060374,-603.3026737114133,159.75710616771266,8.730010005045115,-0.06047521702212677
2018-08-12,6283.65,97.85999999999967,-1220.3949553425828,-521.1070318776856,245.64209215147093,8.745706300816101,0.015696295770986524
2018-08-13,6341.36,57.710000000000036,-1181.0062147791277,-479.0923077161251,291.323388046535,8.754848535468078,0.009142234651976722
2018-08-14,6287.66,-53.69999999999982,-1253.0274742156726,-548.518042680189,225.54112324539892,8.74634426140032,-0.008504274067757223
2018-08-15,6221.42,-66.23999999999978,-1337.5887336522155,-630.5137741156523,147.1654311546863,8.735753455497635,-0.010590805902685574
2018-08-16,6294.23,72.80999999999949,-1283.099993088761,-573.489035266186,207.78644921381238,8.7473886196958,0.01163516419816446
2018-08-17,6340.91,46.68000000000029,-1254.7412525253058,-542.6233552791891,242.22431891345877,8.754777570254406,0.007388950558606666
2018-08-18,6583.43,242.52000000000044,-1030.5425119618503,-315.9462592118689,472.4491858139172,8.79231116509766,0.03753359484325358
2018-08-19,6422.57,-160.86000000000058,-1209.723771398396,-492.6772680376271,299.2411995632483,8.767573628107204,-0.024737536990455666
2018-08-20,6500.51,77.94000000000051,-1150.1050308349404,-430.635898652743,364.78051391528606,8.779635914344244,0.012062286237039643
2018-08-21,6301.07,-199.4400000000005,-1367.866290271484,-646.0016638832712,152.88728674744925,8.748474739228069,-0.03116117511617489
2018-08-22,6486.25,185.1800000000003,-1201.0075497080288,-476.77407249227326,325.56168007839733,8.77743983068195,0.028965091453880376
2018-08-23,6371.34,-114.90999999999985,-1334.2388091445737,-607.6626291873399,198.093860085517,8.759565087510927,-0.017874743171022445
2018-08-24,6551.52,180.1800000000003,-1172.3800685811184,-443.4868346283074,365.66399712221573,8.787452362775996,0.027887275265069178
2018-08-25,6719.95,168.42999999999938,-1022.271328017664,-291.0861854353616,521.4322657350504,8.812835993013325,0.025383630237328703
2018-08-26,6754.64,34.69000000000051,-1005.9025874542085,-272.4501741973718,543.4088446806463,8.817984955117728,0.0051489621044034095
2018-08-27,6710.8,-43.840000000000146,-1068.0638468907518,-332.3682894805015,486.80391694249465,8.811473447896246,-0.006511507221482304
2018-08-28,6891.08,180.27999999999975,-906.1051063272971,-168.19001583713361,654.2676697474653,8.837983100635343,0.026509652739097334
2018-08-29,7091.71,200.6300000000001,-723.796365763842,16.31516618493788,842.0302945822377,8.866681775213081,0.028698674577738004
2018-08-30,7043.76,-47.94999999999982,-790.0676252003868,-47.78221996696266,781.1619872094543,8.859897397485392,-0.006784377727688806
2018-08-31,6973.97,-69.78999999999996,-878.1788846369318,-133.74164686017411,698.4029476837395,8.849939925534345,-0.009957471951047125
2018-09-01,7044.81,70.84000000000015,-825.6601440734767,-79.09258308675362,756.2233803674926,8.860046454487195,0.010106528952849914
2018-09-02,7189.58,144.76999999999953,-699.2114035100203,49.465506726168314,887.923493946475,8.880388034544367,0.020341580057172237
2018-09-03,7279.03,89.44999999999982,-628.0826629465655,122.68316190576752,964.2535014452378,8.892752890555018,0.012364856010650627
2018-09-04,7263.0,-16.029999999999745,-662.4339223831103,90.40092572260255,935.0536202423064,8.890548245606167,-0.0022046449488506425
